id,institucion_id,domicilio_id,tipo_inmueble_id,correo1,correo2,correo3,clave_centro_trabajo,telefono1,telefono2,telefono3,paginaweb,redes_sociales,created_at,updated_at,deleted_at
1,1,14,1,planesyprogramas@ucg.edu.mx,murzua@ucg.edu.mx,NULL,NULL,36-82-05-50,36-82-05-33,NULL,http://www.ucg.edu.mx/,NULL,2019/07/30 13:34,2019/09/12 13:04,2019/10/15 00:00
199,147,428,3,karla@ews.edu.mx,lauraews@me.com,barbara.ruma@gmail.com,14PSU0395Q,33-36-86-00-78,33-36-12-78-39,NULL,NULL,NULL,2021/10/04 12:01,2021/10/28 13:21
200,123,431,4,universidad.metropolitana@umla.edu.mx,gsa1900@gmail.com,asalimleiza@hotmail.com,14PSU0045L,33-31-22-42-22,33-31-22-41-45,33-27-87-78-72,NULL,NULL,2021/10/05 13:55,1900/01/01 00:00,2021/10/05 14:08
201,123,432,2,universidad.metropolitana@umla.edu.mx,gsa1900@gmail.com,asalimleiza@hotmail.com,14PSU0045L,33-31-22-42-22,33-31-22-41-45,33-27-87-78-72,http://www.umla.edu.mx,Facebook,2021/10/05 14:07,2021/12/09 12:39
202,123,433,4,universidad.metropolitana@umla.edu.mx,gsa1900@gmail.com,asalimleiza@hotmail.com,14PSU0045L,33-31-22-42-22,33-31-22-41-45,33-27-87-78-72,http://www.umla.edu.mx,NULL,2021/10/05 14:43,1900/01/01 00:00,2021/10/05 14:48
203,152,699,2,asuntosescolares@ecro.edu.mx,direccion@ecro.edu.mx,NULL,14EAH0001P,3336171409,3336172819,3336172741,https://www.ecro.edu.mx/,"Facebook: ECRO Escuela de Conservación y Restauración de Occidente; Instagram: ecro.oficial",2021/10/05 15:12,2023/05/31 13:48
204,55,435,2,director.guadalajara@cleu.edu.mx,subdirector.guadalajara@cleu.edu.mx,academico.guadalajara@cleu.edu.mx,14MSU0176G,361330043,NULL,NULL,https://www.cleu.edu.mx/Campus/CampusGuadalajara/,CLEU Campus Guadalajara,2021/10/05 17:19,2021/10/13 10:45
205,55,436,2,director.guadalajara@cleu.edu.mx,subdirector.guadalajara@cleu.edu.mx,NULL,14MSU0176G,33130043,NULL,NULL,https://www.cleu.edu.mx/Campus/CampusGuadalajara/,FB: CLEU Campus Guadalajara,2021/10/05 17:22,2021/10/27 18:08
206,61,437,4,maestria@iapjalisco.org.mx,NULL,NULL,14PSU0225W,3336503492,3336500192,NULL,https:/www.iapjalisco.org.mx,NULL,2021/10/05 18:15,1900/01/01 00:00,2021/10/05 18:16
207,27,439,4,cappza@hotmail.com,cesz.cappza@gmail.com,rodrigo.cano.guzman@gmail.com,14PSU0299N,3414131355,3414390909,3414390693,http://cappza.com/centroeducativosuperior/,"https://www.facebook.com/cappza.zapotlan; https://www.facebook.com/centroeducativosuperiordezapotlanCESZ",2021/10/06 12:14,1900/01/01 00:00,2023/06/05 16:42
208,84,440,4,admonescolar@uniso.edu.mx,NULL,NULL,14PSU0181P,33 38 27 54 45,33 38 27 54 46,33 38 27 54 46,https://www.uniso.edu.mx/,"https://www.facebook.com/UNISOXXI/; https://twitter.com/UniversidadSXXI; https://www.instagram.com/unisocomunidad/; https://www.youtube.com/user/uniso21",2021/10/06 16:42,1900/01/01 00:00,2021/10/06 16:46
209,84,441,4,admonescolar@uniso.edu.mx,NULL,NULL,14PSU0181P,33 38 27 54 45,33 38 27 54 46,33 38 27 54 46,https://www.uniso.edu.mx/,"https://www.facebook.com/UNISOXXI/; https://twitter.com/UniversidadSXXI; https://www.instagram.com/unisocomunidad/",2021/10/06 16:45,1900/01/01 00:00,2021/10/06 16:46
210,11,442,4,CONTACTO@UNIVERSIDADINNOVACION.EDU.MX,SERGIO@UNIVERSIDADINNOVACION.EDU.MX,JOSEANTONIO@UNIVERSIDADINNOVACION.EDU.MX,14PSU0292U,3336134644,3336302345,NULL,https://universidadinnovacion.edu.mx/,"UNIVERSIDAD DE INNOVACION",2021/10/07 09:43,2023/08/11 13:33
211,11,443,4,CONTACTO@UNIVERSIDADINNOVACION.EDU.MX,SERGIO@UNIVERSIDADINNOVACION.EDU.MX,JOSEANTONIO@UNIVERSIDADINNOVACION.EDU.MX,14PSU0292U,3336134644,3336302345,NULL,https://universidadinnovacion.edu.mx/,"UNIVERSIDAD DE INNOVACION",2021/10/07 09:45,1900/01/01 00:00,2023/02/22 12:28
212,2,444,4,rectoria@unedl.edu.mx,ces90@unedl.edu.mx,NULL,14PSU0123Z,33 38 27 30 00,NULL,NULL,https://www.unedl.edu.mx/portal/,"Twitter: @UnedlU; YouTube: https://www.youtube.com/channel/UCb1gn6tWP-s19car8cfYwwA; Facebook: https://www.facebook.com/unedl.universidad; Instagram: https://www.instagram.com/unedl.universidad/",2021/10/07 13:11,2022/07/28 11:25,2022/07/28 12:32
213,2,445,4,rectoria@unedl.edu.mx,ces90@unedl.edu.mx,direccion.academica@unedl.edu.mx,14PSU0123Z,3338273000,NULL,NULL,https://www.unedl.edu.mx/portal/,"Twitter: @UnedlU; YouTube: https://www.youtube.com/channel/UCb1gn6tWP-s19car8cfYwwA; Facebook: https://www.facebook.com/unedl.universidad; Instagram: https://www.instagram.com/unedl.universidad/",2021/10/07 13:17,2022/07/28 11:25,2022/07/28 12:36
214,154,447,4,info@modalanspiac.com,info@modalanspiac.com,info@modalanspiac.com,14PSU0115Q,3336155365,3311545542,NULL,http://modalanspiac.edu.mx/licenciatura.html,"Facebook: infomodalanspiac@gmail.com; Instagram: info@modalanspiac.com",2021/10/08 09:14,2021/10/13 13:19,2021/10/14 08:56
215,17,449,4,contacto@cescs.com.mx,lic.irivng.cisneros@cescs.com.mx,coordinacion@cescs.com.mx,14PSU0309D,33-36-13-69-88,33-36-13-69-93,NULL,https://www.cescs.com.mx,NULL,2021/10/08 12:41,2022/02/08 16:07
216,150,748,2,controlescolar@cdm.mx,lupita.gtez@gmail.com,licmkt.gtez@gmail.com,14PSU0185L,33 3642 2559,33 2029 1334,33 12429589,https://www.cdm.mx/index.html,"Facebook @centrodediseñodemodasoficial; Instagram @cdmodamx",2021/10/08 12:47,2023/09/11 15:20
217,132,452,1,teologia.iss@gmail.com,ramonsr@iteso.mx,iss@salesianosmeg.org,14PSU0272G,3336574555,3336574837,3315171477,www.https://www.issalesiano.edu.mx/,"https://es-la.facebook.com/ISSalesiano/",2021/10/08 17:46,2022/12/19 12:03
218,155,498,1,controlescolar@itea.edu.mx,posgrado@itea.edu.mx,controlescolaritea@gmail.com,14PSU0204J,33-30-70-33-33,33-16-08-72-51,33-28-34-33-03,https://itea.edu.mx,"Facebook; https://www.facebook.com/ITEAEDU/; Twitter: https://twitter.com/eduitea?long=es",2021/10/09 09:23,2023/07/19 12:50
219,123,454,2,universidad.metropolitana@umla.edu.mx,director@umla.edu.mx,admonescolar@umla.edu.mx,"14PSU0045L		",33 3122 4222,33 3122 4145,33 2787 7872 ,https://www.umla.edu.mx,NULL,2021/10/09 10:50,2021/11/30 18:12,2021/12/06 16:31
220,158,455,4,info@coljal.edu.mx,coordinacion.esc@coljal.edu.mx,claudia.gonzalez@coljal.edu.mx,14PSU0351T,3338360384,3336332616 ext. 150,3336332616 ext. 108,https://www.coljal.mx/,"https://www.facebook.com/Coljal/; https://twitter.com/Coljalisco; https://www.instagram.com/coljal/",2021/10/09 13:12,2023/04/20 13:01
221,154,456,4,info@modalanspiac.com,info@modalanspiac.com,info@modalanspiac.com,14PSU0115Q,3336155365,3311545542,3311128247,http://modalanspiac.edu.mx/licenciatura.html,"Facebook: lanspiac; Instagram: lanspiac; Twitter: lanspiac",2021/10/09 14:05,1900/01/01 00:00,2021/10/13 11:20
222,161,460,2,areaarticulacion.sej@jalisco.gob.mx,NULL,NULL,NULL,33-30-30-75-00 ext.53520,33-30-30-75-00 ext.53521,33-30-30-75-00 ext.53577,NULL,NULL,2021/10/11 13:33,2022/01/12 11:30
223,151,461,1,NULL,controlescolar_cesg@hotmail.com,noemi129@gmail.com,14PSU0091X,3320152428,NULL,NULL,http://www.cesg.edu.mx/,https//www.facebook.com/Centro-de-Estudios-Superiores_del Golfo-274793592564713,2021/10/11 13:35,2021/11/30 12:57
224,156,464,4,direccion@utegra.com,controlescolar@utegra.com,NULL,140336,3335856112,3335856113,NULL,https://www.universidad.utegra.com/index.php/es/ ,NULL,2021/10/12 10:08,1900/01/01 00:00,2021/10/12 10:25
225,156,465,4,direccion@utegra.com,controlescolar@utegra.com,NULL,140336,3335856112,3335856113,NULL,https://www.universidad.utegra.com/index.php/es/ ,NULL,2021/10/12 10:08,1900/01/01 00:00,2021/10/12 10:09
226,156,466,4,direccion@utegra.com,controlescolar@utegra.com,NULL,140336,3335856112,3335856113,NULL,https://www.universidad.utegra.com/index.php/es/ ,NULL,2021/10/12 10:08,1900/01/01 00:00,2021/10/12 10:09
227,156,467,4,direccion@utegra.com,controlescolar@utegra.com,NULL,140336,3335856112,3335856113,NULL,https://www.universidad.utegra.com/index.php/es/ ,NULL,2021/10/12 10:08,1900/01/01 00:00,2021/10/12 10:09
228,156,468,2,direccion@utegra.com,controlescolar@utegra.com,NULL,14PSU0209E,3335856112,3335856113,3314856715,https://www.universidad.utegra.com/index.php/es/,"https://www.facebook.com/UniversidadUtegra; https://www.instagram.com/utegra_oficial; https://twitter.com/UTEGRAOFICIAL",2021/10/12 10:25,2023/08/02 18:56
229,153,469,2,direccion.general@caav.mx,controlescolar@caav.mx,administracion@caav.mx,14PSU0081Q,3336152964,(33)35877825,(33)35877824,http://www.caav.mx,"Facebook: Universidad de Medios Audiovisuales; Instagram: caavuniversidad",2021/10/13 09:17,2023/07/18 12:57
230,154,471,4,info@modalanspiac.com,NULL,NULL,14PSU0115Q,3336155365,0,0,www.modalanspia.com,"Facebook: /lanspiac; Instagram:/lanspiac",2021/10/13 13:15,1900/01/01 00:00,2021/10/13 13:18
231,138,472,4,irma.lopez@fitech.com.mx,javier.verea@hotmail.com,elvirapergo@hotmail.com,14PSU0412Q,3332802012,3336163924,3311166199,https://fitech.com.mx/,"Facebook: FitechMexico; Instagram: @FitechMexico",2021/10/13 13:40,1900/01/01 00:00,2021/10/14 12:24
232,157,751,2,cencus_licenciatura@hotmail.com,cencus_gdl@hotmail.com,NULL,14PSU0277B,3323477642,NULL,NULL,http://www.cencusedu.com/,"Facebook: Instituto Nueva Cultura Social Zinajome; Instagra: cencus_centro_educativo ",2021/10/13 17:42,2023/09/14 18:37
233,154,476,4,info@modalanspiac.com,NULL,NULL,14PSU0115Q,3336155365,NULL,NULL,https://www.modalanspiac.com,"Facebook /lanspiac; Instagram/ lanspiac",2021/10/14 09:23,2021/10/14 09:28,2021/10/14 09:46
234,154,525,2,info@lanspiac.edu.mx,NULL,NULL,14PSU0115Q,3336155365,NULL,NULL,https://www.lanspiac.edu.mx,"Facebook: /lanspiac; Instagram:/lanspiac",2021/10/14 11:17,2023/09/07 13:00
235,154,478,4,info@modalanspiac.com,info@modalanspiac.com,info@modalanspiac.com,14PSU0115Q,3336155365,3311545542,3311128247,https://www.modalanspiac.com,"Facebook: www.facebook.com/lanspiac; Instagram: @lanspiac; twitter: @lanspiac",2021/10/14 11:33,1900/01/01 00:00,2021/10/14 12:52
236,163,479,2,espaciopsicoanalitico@hotmail.com,nicolmorales@hotmail.com,centrofreudespaciopsic@gmail.com,14PSU0125X,3338251569,3338251575,NULL,http://www.espaciopsicoanalitico.mx/,"Espacio psicoanalítico AC ",2021/10/14 12:20,2023/09/14 16:08
237,138,480,2,irma.lopez@fitech.com.mx,javier.verea@hotmail.com,elvirapergo@hotmail.com,14PSU0412Q,3332802012,3336163924,3311166199,https://fitech.com.mx/,"Facebook: fitechmexico; Instagram: @fitechmexico",2021/10/14 12:24,2022/11/11 12:02
238,163,481,4,espaciopsicoanalitico@hotmail.com,nicolmorales@hotmail.com,centrofreudespaciopsic@gmail.com,14PSU0125X,3338251569,3338251575,NULL,http://www.espaciopsicoanalitico.mx/,"Espacio Psicoanalítico AC; Espacio Psicoanalítico  ",2021/10/14 12:29,1900/01/01 00:00,2021/10/14 12:32
239,165,511,2,cegesta@yahoo.com.mx,NULL,NULL,14PSU0223Y,3336138685,3331201297,NULL,N/A,"CEGESTA",2021/10/14 13:22,2023/08/29 16:14
240,14,485,2,rectoria@ual.edu.mx,direccion.vallartayunion@ual.edu.mx,universidad.ual@gmail.com,14PSU01632,33-2878-0259,33-2878-0260,33-4777-7100,https://www.ual.edu.mx,NULL,2021/10/15 09:36,2022/01/30 20:09,
241,14,486,4,rectoria@ual.edu.mx,cesar.hernandez@ual.edu.mx,universidad.ual@gmail.com,14PSU0266W, 322-222-5512,33-2878-0260,33-2878-0259,https://www.ual.edu.mx,NULL,2021/10/15 09:48,2022/05/29 23:26,
242,14,630,2,rectoria@ual.edu.mx,direccion.cruzdelsur@ual.edu.mx,universidad.ual@gmail.com,14PSU0375C,33-3623-2697,33-2878-0259,33-4777-7100,https://www.ual.edu.mx,NULL,2021/10/15 10:30,2022/09/17 13:08,
243,14,488,4,rectoria@ual.edu.mx,direccion.sanisidro@ual.edu.mx,universidad.ual@gmail.com,14PSU0388G,33-1542-4750,33-2878-0259,33-4777-7100,https://www.ual.edu.mx,NULL,2021/10/15 11:43,2022/05/29 22:14,
244,143,496,2,rubengonzalez@unag.mx,berthalopez@unag.mx,NULL,14PSU0055S,3338261363,3336316861,NULL,https://unag.mx/,"https://www.facebook.com/UNAGoficial/; https://twitter.com/UNAGoficial; https://www.instagram.com/unagoficial/",2021/10/18 12:20,2023/08/12 14:26
245,160,499,2,direccion.uno.universidad@gmail.com,uno.control.escolar@gmail.com,becas.academicas.uno@gmail.com,14PSU0362Z,33-27-12-57-87,3321600580,3327125786,https://www.unouniversidad.com/,Facebook: Uno Oficial; UNO ADMON,2021/10/20 17:08,2023/08/30 15:31,
246,99,500,2,dsae_vallarta@uva.edu.mx,NULL,NULL,14MSU0340Q,(322) 225 3112,(322) 225 2988,NULL,https://www.uva.edu.mx/Puerto-vallarta/inicio,"Universidad Vizcaya Vallarta; https://www.instagram.com/universidadvizcayaoficial/",2021/10/20 17:09,2022/05/24 11:07
247,170,501,2,crismar_macias@hotmail.com,gamacias1951@prodigy.net.mx,mcelinamr@hotmail.com,14PSU0108G,33-36-13-00-00,33-13-56-94-73,33-12-11-56-55,https://www.cesehom.com.mx/,@cesehom,2021/10/20 17:17,2023/03/30 12:10,
248,167,502,2,ceass_mesh@yahoo.com.mx,matycorrales@yahoo.com,NULL,14PSU0046K,33-16-65-53-56-65,33-18-43-80-33,NULL,http://wwwceassjalisco.com,Facebook: Centro de Educación y Atención en la Salud y la Sexualidad CEASS,2021/10/22 16:08,2022/03/29 18:11,
249,159,503,1,licenciatura@eno.edu.mx,eno_a@hotmail.com,enolicmaestros@live.com.mx,14PSU03861,33 3641 3212,33 3640 1732,33 1863 3824 - WhatsApp,http://www.eno.edu.mx/,"Facebook: https://www.facebook.com/eno.occidental; Twitter: @EscuelaNormalO2; Instagram: https://www.instagram.com/escuelanormaloccidental/",2021/10/22 19:33,2022/09/29 12:57
250,174,504,3,apatron@uteza.mx,japatronhkv@gmail.com,mariozendejas@hotmail.com,14PSU0385J,3318044311,3334772420,3333436666,http://cucc.edu.mx/#!/-bienvenido/,"Facebook; Whatsapp; Instagram",2021/10/23 10:02,2021/10/25 12:39
251,159,506,4,licenciatura@eno.edu.mx,eno_a@hotmail.com,eno.occidental@hotmail.com,14PSU03861,33 3641 3212,33 3640 1732,33 1863 3824 - WhatsApp,http://www.eno.edu.mx/,"Facebook: https://www.facebook.com/eno.occidental; Twitter: https://twitter.com/escuelanormalo2; Instagram: https://www.instagram.com/escuelanormaloccidental/",2021/10/23 11:40,1900/01/01 00:00,2021/10/23 11:41
252,169,509,4,h_occidente@yahoo.com.mx,homeopatiadeoccidente@gmail.com,admin@homeopatiadeoccidente.edu.mx,14PSU0149G,3336196197,3320051154,3311166832,https://homeopatiadeoccidente.edu.mx/,"Facebook: Homeopatía De Occidente; Instagram: homeopatiadeoocidente; WhatsApp: Homeopatía De Occidente",2021/10/26 00:09,2021/12/04 21:43
253,14,510,2,rectoria@ual.edu.mx,coordinacion.directores@ual.edu.mx,clemente.ochoa@gmail.com,14PSU0175E,33-2878-0264,33-2878-0259,33-2078-0260,http://www.ual.edu.mx,NULL,2021/10/27 08:56,2022/02/07 12:29
254,175,512,4,utebmaster.ac@gmail.com,utebmaster_ac@hotmail.com,anaraya102@gmail.com,14PSU0100O,33 36 15 77 57,33 36 15 72 58,33 31 21 64 28,http://www.utebmaster.com,"Facebook: UTEB Master; Twitter: Master & Spa; Instagram: @utebmaster",2021/10/31 12:50,2021/10/31 12:54,2021/11/01 11:46
255,175,513,4,utebmaster.ac@gmail.com,utebmaster_ac@hotmail.com,anaraya102@gmail.com,14PSU0100O,33 36 15 77 57,33 36 15 72 58,33 31 21 64 28,http://www.utebmaster.com,"Face book; UTEB Master; Twitter: Master & Spa; Instagram: @utebmaster",2021/11/01 11:45,1900/01/01 00:00,2021/11/07 11:49
256,151,515,4,NULL,controlescolar_cesg@hotmail.com,noemi129@gmail.com,14PSU0091X,3320152428,3336836011,NULL,http://www.cesg.edu.mx/,www.facebook.com/Centro-de-Estudios-Superiores-del-Golfo-274793592564713,2021/11/03 10:42,1900/01/01 00:00,2021/11/03 10:43
257,171,516,2,contacto@colegiodeacupuntura.edu.mx,colegiodeacupuntura@hotmail.com,rodolfocisneros.c@gmail.com,14PSU0421Y,33-31-21-84-90,33-35-63-97-78,33-23-55-89-56,https://colegiodeacupuntura.edu.mx,"Facebook: Colegio de Acupuntura en Guadalajara; Instagram: Colegiosuperiordeacupuntura",2021/11/03 12:34,2021/11/25 12:12
258,175,747,2,utebmaster.ac@gmail.com,utebmaster_ac@hotmail.com,anaraya102@gmail.com,14PSU0100O,33 36 15 77 57,33 36 15 72 58,33 31 21 64 28,http://www.utebmaster.com,"UTEB Master; Master & Spa; @utebmaster",2021/11/07 11:49,2023/08/29 12:35
259,172,520,4,secretaria@camilos.org.mx,bamador_77@hotmail.com,centrosancamilo@hotmail.com,14PSU0399M,3334652026,3336404090,3339593089,http://www.camilos.org.mx/,"Centro San Camilo AC - Facebook; YouTube Camilo de Lelis - Instagram ",2021/11/10 19:03,1900/01/01 00:00,2022/01/07 11:07
260,173,521,1,omarojedau@hotmail.com,enlace_itac@hotmail.com,itac_gdl@hotmail.com,14PSU0420Z,3339685280,3311432272,3338250289,https://www.itac.mx/,"https://www.facebook.com/itacmx/; https://www.instagram.com/escuela_de_aviacion_itac/; https://twitter.com/itacmx; https://www.youtube.com/channel/UC6DTbPff7-YOcuvUc6vV7gg",2021/11/14 18:14,2023/04/27 15:57,NULL
261,168,523,4,hernandezgregorio@hotmail.com,controlescolaripesuj@gmail.com,NULL,14PSU0215P,33 38 53 10 51,33 38 54 22 08,NULL,http:/www.aulavirtualmx.com,Facebook: Instituto Pedagógico,2021/11/18 11:24,2022/09/14 20:16,2022/09/15 14:47
262,12,606,4,gaby.carral@enlaceoccidente.edu.mx,nayeli.becerra@enlaceoccidente.edu.mx,martha.perez@enlaceoccidente.edu.mx,14PSU0082P,3336156929,333665739,NULL,https://www.enlaceoccidente.edu.mx,"Facebook: Enlace Occidente",2021/11/18 11:39,2022/03/16 15:56
263,107,532,2,mtro_lalo@hotmail.com,mtraromagil@yahoo.com.mx,serviciosescolares.amg@gmail.com,14PSU0210U,3338267001,3333425215,NULL,http://www.ateneometropolitano.edu.mx,"facebook: Ateneo Metropolitano de Guadalajara oficial; Instagram: Ateneo Metropolitano gdl; WhatsApp: 3317511376",2021/11/24 15:02,2023/08/10 13:12
264,169,541,4,h_occidente@yahoo.com.mx,homeopatiadeoccidente@gmail.com,homeopatiadeoccidente@hotmail.com,14PSU0149G,3336196197,3320051154,3316014919,https://homeopatiadeoccidente.edu.mx/,"Facebook: Homeopatía de Occidente; Instagram: homeopatiadeoccidente; Whatsapp: Homeopatía de Occidente",2021/12/04 21:39,2021/12/04 21:42
265,178,542,2,maestriaconsejo.funcion@gmail.com,lic_sultana@hotmail.com,maestriaconsejo.juicios@gmail.com,14OSU0007J,30012345,30012304,3338211483,NULL,NULL,2021/12/06 13:59,2022/02/24 11:16
266,166,544,4,ieshomeopatia@yahoo.com,dra_amablerios@yahoo.com.mx,marinali40@hotmail.com,14PSU0107H,33-36-16-31-16,33-36-16-52-46,NULL,https://iesh.com.mx/,"",2021/12/07 10:34,2023/07/25 15:19
267,182,545,4,rectorablanca@hotmail.com,NULL,NULL,140318,3339562083,NULL,NULL,NULL,NULL,2021/12/07 15:40,2022/01/06 15:36
268,176,549,1,omar.rubalcava@esh.edu.mx,omarrn01@gmail.com,yolynolascoesh@live.com.mx,14PSU0095T,3335605306,3313790791,3314173582,https://www.esh.edu.mx/,"Facebook: @EscuelaSuperiorHomeopatia; Twitter: @eshedu1; Instagram: @escuelasuperiordehomeopatia",2021/12/11 13:08,2022/09/15 18:03
269,47,554,2,marisupcmsvirtual@outlook.es,ghernandez@telexmart.com,ghernandez@telexmart.com,14PSU0411R,22828262,NULL,NULL,https://www.cmsvirtual.mx,Colegio Mundial Superior ,2021/12/16 12:50,2023/06/07 15:02
270,183,558,4,NULL,grafoemocion@outlook.es,faty512@hotmail.com,NULL,35-50-21-74,3313119578,3313022107,NULL,Facebook: grafoemocioncapacitacion,2021/12/30 13:05,1900/01/01 00:00,2021/12/30 13:11
271,183,559,4,NULL,grafoemocion@outlook.es,faty512@hotmail.com,En tramite,35-50-21-74,3313119578,3313022107,NULL,FACEBOOK: grafoemocioncapacitacion,2021/12/30 13:11,2022/08/29 18:24
272,182,561,4,rectorablanca@hotmail.com,NULL,NULL,140318,NULL,NULL,NULL,NULL,NULL,2022/01/06 14:01,1900/01/01 00:00,2022/01/06 14:02
273,172,564,1,secretaria@camilos.org.mx,bamador_77@hotmail.com,oocervantes@yahoo.com.mx,14PSU0399M,3336404090,3334652026,3312180180,https://www.camilos.org.mx/,https://es-la.facebook.com/centrosancamiloac/,2022/01/07 11:06,2022/05/16 11:55
274,184,565,1,juan.lorenzana@jalisco.gob.mx,jose.guerra@jalisco.gob.mx,refundacionjaliscoedu.ssej@jalisco.gob.mx,14OSU0008I,3330300400,3330300408,NULL,NULL,NULL,2022/01/07 11:25,2023/08/03 10:38
275,2,566,4,direccion.academica@unedl.edu.mx,ces90@unedl.edu.mx,direccion.controlescolar@unedl.edu.mx,14PSU0172H,3338273000,NULL,NULL,https://www.unedl.edu.mx,https://www.unedl.edu.mx,2022/01/07 12:12,2022/11/10 10:36
276,185,568,4,diana.alvarez@era21.com.mx,ucvaldez@hotmail.com,equinonez@hotmail.com,14PSU0267V,3315351799,3338085345,3338085111,http://www.unisite.mx,"Facebook: Universidad Unisite; email: informes.unisite@gmail.com; whatsap: 3312317323",2022/01/08 11:29,2022/06/25 09:10,2022/11/11 15:08
277,2,569,2,direccio.academica@unedl.edu.mx,direccion.controlescolar@unedl.edu.mx,ces90@unedl.edu.mx,14PSU0190X,3338273000,NULL,NULL,https://www.unedl.edu.mx/portal/,"Facebok:UNEDLuniversidad; Instagram: UNEDL.universidad",2022/01/10 10:24,2022/01/10 14:05
278,186,572,3,escuelajudicial@stjjalisco.gob.mx,NULL,NULL,14OSU0005L,3312001400,3312001500,NULL,https://escuelajudicial.stjjalisco.gob.mx/,Facebook: Supremo Tribunal de Justicia del Estado de Jalisco,2022/02/04 14:35,2023/07/07 15:29
279,17,573,4,contacto@cescs.com.mx,coordinacion.carrera@cescs.com.mx,lic.irving.cisneros@cescs.com.mx,14PSU0309D,33-36-13-69-88,33-36-13-69-93,NULL,http://www.cescs.com.mx,cescs rx,2022/02/05 11:33,2022/02/08 16:12,2022/02/08 16:36
280,30,575,4,imaginar_t@hotmail.com,academico@ciind.edu.mx,administracion@ciind.edu.mx,14PSU0337Z,(33) 3123 1419,(33) 31232324,(33)23039505,http://ciind.edu.mx,@ciindimaginarte,2022/02/23 11:12,2022/06/24 11:53
281,187,576,2,ipcvicenterojas@gmail.com,direccion@ipceducacion.com,NULL,14PSU0203K,3336163310,3331053979,NULL,http://www.ipceducacion.com,https://www.facebook.com/Instituto-de-Posgrados-y-Ciencias-SC-151570784883723,2022/02/23 19:52,2023/07/08 14:05
282,190,590,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU00420,33 3613 9280,3335401637,NULL,https://univergdl.com/?gclid=CjwKCAiAvaGRBhBlEiwAiY-yMOliaiRa8MnzXI62gYx1N5s5s_N_BJuxTQ9Z9X09box-An2N_YIyeRoC-kEQAvD_BwE,Universidad Univer,2022/03/09 13:47,1900/01/01 00:00,2022/03/14 13:45
283,190,591,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU0043N,33 3121 8010,3335401646,NULL,https://univergdl.com/?gclid=CjwKCAiAvaGRBhBlEiwAiY-yMOliaiRa8MnzXI62gYx1N5s5s_N_BJuxTQ9Z9X09box-An2N_YIyeRoC-kEQAvD_BwE,Universidad Univer,2022/03/09 13:50,2022/03/23 10:21
284,189,592,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU0041P,33 3853 6136,3335401637,NULL,https://univergdl.com/,"Universidad Univer",2022/03/09 17:33,1900/01/01 00:00,2022/03/09 17:35
285,189,593,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU0043N,33 3121 8010,3335401637,NULL,https://univergdl.com/,Universidad Univer,2022/03/09 17:35,1900/01/01 00:00,2022/03/09 17:35
286,192,595,2,prefecturadeestudiosdsjl@institutoanacletogonzalezflores.edu.mx,secretariadestudiosdsjl@gmail.com,NULL,14PSU0429Q,3957851414,3957854914,NULL,NULL,NULL,2022/03/11 13:05,2022/03/31 08:17
287,190,596,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU0177C,33 3121 8010,3335401637,NULL,https://univer.com.mx/,Universidad Univer ,2022/03/14 13:59,2022/03/23 10:09
288,189,597,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU0183N,33 3121 8010,3335401637,NULL,https://univer.com.mx/,Universidad Univer,2022/03/14 14:01,2022/06/21 18:22
289,189,598,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU0173G,33 3121 8010,3335401637,NULL,https://univer.com.mx/,Universidad Univer,2022/03/14 16:52,2022/06/20 17:06
290,189,599,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU0165Y,33 3121 8010,3335401637,NULL,https://univer.com.mx/,Universidad Univer,2022/03/14 17:00,2022/06/21 18:35
291,191,600,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU0041P,33 3121 8010,3335401637,NULL,https://univer.com.mx/,Universidad Univer,2022/03/14 17:08,2022/08/08 12:54
292,191,601,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU0043N,33 3121 8010,3335401637,NULL,https://univer.com.mx/,Universidad Univer,2022/03/14 17:09
293,191,602,4,notificaciones@univer-gdl.edu.mx,NULL,NULL,14PSU004420,33 3121 8010,3335401637,NULL,https://univer.com.mx/,Universidad Univer,2022/03/14 17:11,2022/06/22 10:05
294,7,604,4,charlylopez7684@gmail.com,NULL,NULL,NULL,336583886,3310256765,NULL,https://cuazteca.edu.mx,NULL,2022/03/14 23:34,2023/05/03 14:13
295,193,605,1,proyectos@cimemoda.edu.mx,marthaptrujillo@gmail.com,gisellekitty@hotmail.com,14PSU0113S,33 1382 2718,NULL,NULL,https://cimemoda.edu.mx/,NULL,2022/03/15 12:18,2022/04/04 20:52
296,66,610,1,informes@immae.net,abelardoguzman@mac.com,veronica.gonzalez@immae.net,14PSU0222Z,33 3641 4685,33 2495 2795,NULL,https://www.immae.net,Facebook: Immae,2022/03/24 13:33,2023/06/27 13:24,
